episode,reward,R100,learning_rate
48,-242.27836961325082,-223.29122614866534,0.001
49,-123.06455306958551,-221.24578384092902,0.001
50,-151.42372124621608,-219.84934258903476,0.001
51,-202.67139529182185,-219.51252009301098,0.001
52,-260.92404521620347,-220.30889557614927,0.001
53,-152.69871356693045,-219.0332317646546,0.001
54,-176.60130324082854,-218.24745531050965,0.001
55,-147.01575517775896,-216.9523334899142,0.001
56,-81.91684382170385,-214.54098546012474,0.001
57,-96.99427824853252,-212.478762526588,0.001
58,-378.75216578827303,-215.34554534144465,0.001
59,-102.82456183593906,-213.438410027792,0.001
60,-7.881454686528471,-210.01246077210428,0.001
61,-129.6136803973206,-208.69444797907505,0.001
62,-167.13913867757987,-208.02420105485737,0.001
63,-253.67828509839686,-208.7488690555485,0.001
64,-19.09336696796953,-205.78550183543007,0.001
65,-105.34886480192264,-204.24032280414534,0.001
66,-108.47675947791058,-202.7893597234448,0.001
67,-153.5204468764477,-202.05400281528065,0.001
68,-252.5028818889063,-202.79589809577516,0.001
69,-120.34882533647333,-201.6010129833215,0.001
70,-69.18109212890847,-199.70929982825848,0.001
71,-116.64939235274893,-198.53944197649074,0.001
72,-104.97118835079054,-197.239882898356,0.001
73,-41.59182404822432,-195.10771770862817,0.001
74,-194.6889626237027,-195.1020588561292,0.001
75,-272.40135371352596,-196.1327161208945,0.001
76,-141.5324067467555,-195.41429099755055,0.001
77,-135.65971701227323,-194.63825756917032,0.001
78,-227.23364150280554,-195.05614710678103,0.001
79,-15.97716814110639,-192.78932458822817,0.001
80,-261.3176355497182,-193.6459284752468,0.001
81,-110.93018121865225,-192.62474641035058,0.001
82,-89.86041952261787,-191.3715229117197,0.001
83,-100.80106429140221,-190.28031256689658,0.001
84,-133.05100690857302,-189.59901130905942,0.001
85,-179.52372891592404,-189.48047857502252,0.001
86,-152.9413647940649,-189.05560515896488,0.001
87,-275.06652691166005,-190.0442364434786,0.001
88,-230.22490061500716,-190.50083489997326,0.001
89,-102.56767856841383,-189.5128219074838,0.001
90,-187.74656173871864,-189.49319679449755,0.001
91,175.64019906852153,-185.48074189490393,0.001
92,-339.7487872451014,-187.1575684747974,0.001
93,-206.92794086492933,-187.37015312415363,0.001
94,-123.66978801978415,-186.69248966559653,0.001
95,-232.3540948752204,-187.1731381414873,0.001
96,-120.01179495549357,-186.4735408166332,0.001
97,-188.93017394576145,-186.49886693136645,0.001
98,-118.78958441724453,-185.80795588530398,0.001
99,-266.91842241767824,-186.62725352704516,0.001
