episode,reward,R100,learning_rate
90,11.0,10.744444444444444,0.0005
91,10.0,10.736263736263735,0.0005
92,13.0,10.76086956521739,0.0005
93,10.0,10.75268817204301,0.0005
94,10.0,10.74468085106383,0.0005
95,11.0,10.74736842105263,0.0005
96,9.0,10.729166666666666,0.0005
97,10.0,10.721649484536082,0.0005
98,11.0,10.724489795918368,0.0005
99,12.0,10.737373737373737,0.0005
100,12.0,10.75,0.0005
101,11.0,10.77,0.0005
102,15.0,10.83,0.0005
103,11.0,10.86,0.0005
104,12.0,10.87,0.0005
105,12.0,10.9,0.0005
106,9.0,10.89,0.0005
107,15.0,10.95,0.0005
108,12.0,10.96,0.0005
109,11.0,10.97,0.0005
110,15.0,11.0,0.0005
111,14.0,11.04,0.0005
112,12.0,11.05,0.0005
113,9.0,11.04,0.0005
114,10.0,11.05,0.0005
115,10.0,11.06,0.0005
116,16.0,11.12,0.0005
117,10.0,11.13,0.0005
118,9.0,11.11,0.0005
119,11.0,11.1,0.0005
120,9.0,11.05,0.0005
121,9.0,11.04,0.0005
122,13.0,11.07,0.0005
123,10.0,11.04,0.0005
124,10.0,11.04,0.0005
125,10.0,11.04,0.0005
126,15.0,11.07,0.0005
127,9.0,11.07,0.0005
128,9.0,11.07,0.0005
129,10.0,11.07,0.0005
130,10.0,11.03,0.0005
131,10.0,11.03,0.0005
132,10.0,10.96,0.0005
133,9.0,10.92,0.0005
134,9.0,10.91,0.0005
135,11.0,10.9,0.0005
136,11.0,10.89,0.0005
137,9.0,10.85,0.0005
138,12.0,10.89,0.0005
139,13.0,10.89,0.0005
140,17.0,10.96,0.0005
141,12.0,10.95,0.0005
142,9.0,10.96,0.0005
143,16.0,10.98,0.0005
144,11.0,10.99,0.0005
145,13.0,10.99,0.0005
146,12.0,11.0,0.0005
147,10.0,11.0,0.0005
148,9.0,10.99,0.0005
149,10.0,10.99,0.0005
150,12.0,11.0,0.0005
151,9.0,11.0,0.0005
152,13.0,11.0,0.0005
153,10.0,10.98,0.0005
154,9.0,10.97,0.0005
155,13.0,11.02,0.0005
156,11.0,11.03,0.0005
157,11.0,11.05,0.0005
158,11.0,11.04,0.0005
159,8.0,11.03,0.0005
160,11.0,11.06,0.0005
161,10.0,10.97,0.0005
162,13.0,10.99,0.0005
163,16.0,11.05,0.0005
164,13.0,11.06,0.0005
165,18.0,11.15,0.0005
166,10.0,11.12,0.0005
167,10.0,11.13,0.0005
168,11.0,11.14,0.0005
169,8.0,11.13,0.0005
170,11.0,11.14,0.0005
171,8.0,11.11,0.0005
172,9.0,11.11,0.0005
173,10.0,11.1,0.0005
174,9.0,11.03,0.0005
175,10.0,11.03,0.0005
176,11.0,11.03,0.0005
177,10.0,11.01,0.0005
178,8.0,10.99,0.0005
179,12.0,11.02,0.0005
180,10.0,11.01,0.0005
181,16.0,11.09,0.0005
182,25.0,11.24,0.0005
183,9.0,11.23,0.0005
184,10.0,11.24,0.0005
185,10.0,11.23,0.0005
186,12.0,11.23,0.0005
187,9.0,11.18,0.0005
188,10.0,11.16,0.0005
189,10.0,11.16,0.0005
190,12.0,11.17,0.0005
191,11.0,11.18,0.0005
192,9.0,11.14,0.0005
193,11.0,11.15,0.0005
194,8.0,11.13,0.0005
195,10.0,11.12,0.0005
196,10.0,11.13,0.0005
197,10.0,11.13,0.0005
198,8.0,11.1,0.0005
199,12.0,11.1,0.0005
200,9.0,11.07,0.0005
201,14.0,11.1,0.0005
202,10.0,11.05,0.0005
203,9.0,11.03,0.0005
204,8.0,10.99,0.0005
205,12.0,10.99,0.0005
206,9.0,10.99,0.0005
207,13.0,10.97,0.0005
208,14.0,10.99,0.0005
209,12.0,11.0,0.0005
210,8.0,10.93,0.0005
211,10.0,10.89,0.0005
212,11.0,10.88,0.0005
213,8.0,10.87,0.0005
214,14.0,10.91,0.0005
215,11.0,10.92,0.0005
216,11.0,10.87,0.0005
217,12.0,10.89,0.0005
218,12.0,10.92,0.0005
219,10.0,10.91,0.0005
220,9.0,10.91,0.0005
221,9.0,10.91,0.0005
222,12.0,10.9,0.0005
223,10.0,10.9,0.0005
224,12.0,10.92,0.0005
225,10.0,10.92,0.0005
226,10.0,10.87,0.0005
227,11.0,10.89,0.0005
228,14.0,10.94,0.0005
229,8.0,10.92,0.0005
230,9.0,10.91,0.0005
231,10.0,10.91,0.0005
232,12.0,10.93,0.0005
233,8.0,10.92,0.0005
234,10.0,10.93,0.0005
235,10.0,10.92,0.0005
236,11.0,10.92,0.0005
237,11.0,10.94,0.0005
238,13.0,10.95,0.0005
239,12.0,10.94,0.0005
240,8.0,10.85,0.0005
241,9.0,10.82,0.0005
242,10.0,10.83,0.0005
243,10.0,10.77,0.0005
244,12.0,10.78,0.0005
245,11.0,10.76,0.0005
246,11.0,10.75,0.0005
247,9.0,10.74,0.0005
248,12.0,10.77,0.0005
249,11.0,10.78,0.0005
250,9.0,10.75,0.0005
251,10.0,10.76,0.0005
252,10.0,10.73,0.0005
253,15.0,10.78,0.0005
254,9.0,10.78,0.0005
255,11.0,10.76,0.0005
256,11.0,10.76,0.0005
257,9.0,10.74,0.0005
258,10.0,10.73,0.0005
259,12.0,10.77,0.0005
260,11.0,10.77,0.0005
261,9.0,10.76,0.0005
262,14.0,10.77,0.0005
263,9.0,10.7,0.0005
264,12.0,10.69,0.0005
265,8.0,10.59,0.0005
266,11.0,10.6,0.0005
267,10.0,10.6,0.0005
268,12.0,10.61,0.0005
269,9.0,10.62,0.0005
270,9.0,10.6,0.0005
271,18.0,10.7,0.0005
272,12.0,10.73,0.0005
273,9.0,10.72,0.0005
274,11.0,10.74,0.0005
275,16.0,10.8,0.0005
276,11.0,10.8,0.0005
277,14.0,10.84,0.0005
278,10.0,10.86,0.0005
279,12.0,10.86,0.0005
280,9.0,10.85,0.0005
281,9.0,10.78,0.0005
282,9.0,10.62,0.0005
283,8.0,10.61,0.0005
284,9.0,10.6,0.0005
285,9.0,10.59,0.0005
286,8.0,10.55,0.0005
287,11.0,10.57,0.0005
288,11.0,10.58,0.0005
289,9.0,10.57,0.0005
290,10.0,10.55,0.0005
291,8.0,10.52,0.0005
292,10.0,10.53,0.0005
293,11.0,10.53,0.0005
294,14.0,10.59,0.0005
295,12.0,10.61,0.0005
296,8.0,10.59,0.0005
297,10.0,10.59,0.0005
298,8.0,10.59,0.0005
299,15.0,10.62,0.0005
300,11.0,10.64,0.0005
301,9.0,10.59,0.0005
302,9.0,10.58,0.0005
303,8.0,10.57,0.0005
304,10.0,10.59,0.0005
305,10.0,10.57,0.0005
306,11.0,10.59,0.0005
307,11.0,10.57,0.0005
308,11.0,10.54,0.0005
309,8.0,10.5,0.0005
310,11.0,10.53,0.0005
311,13.0,10.56,0.0005
312,10.0,10.55,0.0005
313,13.0,10.6,0.0005
314,12.0,10.58,0.0005
315,10.0,10.57,0.0005
316,11.0,10.57,0.0005
317,13.0,10.58,0.0005
318,12.0,10.58,0.0005
319,10.0,10.58,0.0005
320,11.0,10.6,0.0005
321,9.0,10.6,0.0005
322,14.0,10.62,0.0005
323,12.0,10.64,0.0005
324,9.0,10.61,0.0005
325,10.0,10.61,0.0005
326,11.0,10.62,0.0005
327,9.0,10.6,0.0005
328,8.0,10.54,0.0005
329,14.0,10.6,0.0005
330,10.0,10.61,0.0005
331,13.0,10.64,0.0005
332,10.0,10.62,0.0005
333,11.0,10.65,0.0005
334,12.0,10.67,0.0005
335,12.0,10.69,0.0005
336,11.0,10.69,0.0005
337,13.0,10.71,0.0005
338,12.0,10.7,0.0005
339,9.0,10.67,0.0005
340,11.0,10.7,0.0005
341,9.0,10.7,0.0005
342,9.0,10.69,0.0005
343,10.0,10.69,0.0005
344,10.0,10.67,0.0005
345,14.0,10.7,0.0005
346,14.0,10.73,0.0005
347,11.0,10.75,0.0005
348,13.0,10.76,0.0005
349,11.0,10.76,0.0005
350,10.0,10.77,0.0005
351,9.0,10.76,0.0005
352,12.0,10.78,0.0005
353,10.0,10.73,0.0005
354,12.0,10.76,0.0005
355,9.0,10.74,0.0005
356,9.0,10.72,0.0005
357,10.0,10.73,0.0005
358,13.0,10.76,0.0005
359,8.0,10.72,0.0005
360,11.0,10.72,0.0005
361,11.0,10.74,0.0005
362,11.0,10.71,0.0005
363,14.0,10.76,0.0005
364,10.0,10.74,0.0005
365,16.0,10.82,0.0005
366,11.0,10.82,0.0005
367,12.0,10.84,0.0005
368,9.0,10.81,0.0005
369,12.0,10.84,0.0005
370,11.0,10.86,0.0005
371,10.0,10.78,0.0005
372,12.0,10.78,0.0005
373,9.0,10.78,0.0005
374,11.0,10.78,0.0005
375,13.0,10.75,0.0005
376,14.0,10.78,0.0005
377,16.0,10.8,0.0005
378,20.0,10.9,0.0005
379,10.0,10.88,0.0005
380,10.0,10.89,0.0005
381,10.0,10.9,0.0005
382,12.0,10.93,0.0005
383,10.0,10.95,0.0005
384,9.0,10.95,0.0005
385,10.0,10.96,0.0005
386,10.0,10.98,0.0005
387,12.0,10.99,0.0005
388,11.0,10.99,0.0005
389,9.0,10.99,0.0005
390,9.0,10.98,0.0005
391,9.0,10.99,0.0005
392,9.0,10.98,0.0005
393,14.0,11.01,0.0005
394,12.0,10.99,0.0005
395,11.0,10.98,0.0005
396,12.0,11.02,0.0005
397,10.0,11.02,0.0005
398,9.0,11.03,0.0005
399,8.0,10.96,0.0005
400,11.0,10.96,0.0005
401,11.0,10.98,0.0005
402,9.0,10.98,0.0005
403,11.0,11.01,0.0005
404,10.0,11.01,0.0005
405,10.0,11.01,0.0005
406,12.0,11.02,0.0005
407,10.0,11.01,0.0005
408,11.0,11.01,0.0005
409,8.0,11.01,0.0005
410,11.0,11.01,0.0005
411,9.0,10.97,0.0005
412,15.0,11.02,0.0005
413,14.0,11.03,0.0005
414,8.0,10.99,0.0005
415,9.0,10.98,0.0005
416,12.0,10.99,0.0005
417,15.0,11.01,0.0005
418,11.0,11.0,0.0005
419,11.0,11.01,0.0005
420,9.0,10.99,0.0005
421,10.0,11.0,0.0005
422,11.0,10.97,0.0005
423,12.0,10.97,0.0005
424,11.0,10.99,0.0005
425,9.0,10.98,0.0005
426,9.0,10.96,0.0005
427,11.0,10.98,0.0005
428,10.0,11.0,0.0005
429,11.0,10.97,0.0005
430,11.0,10.98,0.0005
431,11.0,10.96,0.0005
432,10.0,10.96,0.0005
433,9.0,10.94,0.0005
434,10.0,10.92,0.0005
435,10.0,10.9,0.0005
436,10.0,10.89,0.0005
437,14.0,10.9,0.0005
438,11.0,10.89,0.0005
439,11.0,10.91,0.0005
440,11.0,10.91,0.0005
441,15.0,10.97,0.0005
442,10.0,10.98,0.0005
443,15.0,11.03,0.0005
444,9.0,11.02,0.0005
445,14.0,11.02,0.0005
446,11.0,10.99,0.0005
447,10.0,10.98,0.0005
448,11.0,10.96,0.0005
449,8.0,10.93,0.0005
450,8.0,10.91,0.0005
451,16.0,10.98,0.0005
452,10.0,10.96,0.0005
453,12.0,10.98,0.0005
454,10.0,10.96,0.0005
455,8.0,10.95,0.0005
456,14.0,11.0,0.0005
457,10.0,11.0,0.0005
458,9.0,10.96,0.0005
459,13.0,11.01,0.0005
460,9.0,10.99,0.0005
461,12.0,11.0,0.0005
462,12.0,11.01,0.0005
463,12.0,10.99,0.0005
464,11.0,11.0,0.0005
465,13.0,10.97,0.0005
466,10.0,10.96,0.0005
467,13.0,10.97,0.0005
468,9.0,10.97,0.0005
469,10.0,10.95,0.0005
470,10.0,10.94,0.0005
471,9.0,10.93,0.0005
472,14.0,10.95,0.0005
473,11.0,10.97,0.0005
474,11.0,10.97,0.0005
475,11.0,10.95,0.0005
476,11.0,10.92,0.0005
477,13.0,10.89,0.0005
478,11.0,10.8,0.0005
479,9.0,10.79,0.0005
480,11.0,10.8,0.0005
481,11.0,10.81,0.0005
482,10.0,10.79,0.0005
483,11.0,10.8,0.0005
484,13.0,10.84,0.0005
485,9.0,10.83,0.0005
486,13.0,10.86,0.0005
487,11.0,10.85,0.0005
488,10.0,10.84,0.0005
489,12.0,10.87,0.0005
490,11.0,10.89,0.0005
491,10.0,10.9,0.0005
492,10.0,10.91,0.0005
493,10.0,10.87,0.0005
494,11.0,10.86,0.0005
495,12.0,10.87,0.0005
496,11.0,10.86,0.0005
497,9.0,10.85,0.0005
498,12.0,10.88,0.0005
499,10.0,10.9,0.0005
500,14.0,10.93,0.0005
501,10.0,10.92,0.0005
502,11.0,10.94,0.0005
503,12.0,10.95,0.0005
504,14.0,10.99,0.0005
505,10.0,10.99,0.0005
506,10.0,10.97,0.0005
507,10.0,10.97,0.0005
508,12.0,10.98,0.0005
509,9.0,10.99,0.0005
510,12.0,11.0,0.0005
511,13.0,11.04,0.0005
512,17.0,11.06,0.0005
513,12.0,11.04,0.0005
514,15.0,11.11,0.0005
515,14.0,11.16,0.0005
516,11.0,11.15,0.0005
517,9.0,11.09,0.0005
518,12.0,11.1,0.0005
519,11.0,11.1,0.0005
520,11.0,11.12,0.0005
521,12.0,11.14,0.0005
522,14.0,11.17,0.0005
523,9.0,11.14,0.0005
524,10.0,11.13,0.0005
525,10.0,11.14,0.0005
526,10.0,11.15,0.0005
527,10.0,11.14,0.0005
528,15.0,11.19,0.0005
529,12.0,11.2,0.0005
530,12.0,11.21,0.0005
531,48.0,11.58,0.0005
532,30.0,11.78,0.0005
533,78.0,12.47,0.0005
534,179.0,14.16,0.0005
535,20.0,14.26,0.0005
536,145.0,15.61,0.0005
537,39.0,15.86,0.0005
538,136.0,17.11,0.0005
539,115.0,18.15,0.0005
540,159.0,19.63,0.0005
541,120.0,20.68,0.0005
542,73.0,21.31,0.0005
543,108.0,22.24,0.0005
544,59.0,22.74,0.0005
545,87.0,23.47,0.0005
546,44.0,23.8,0.0005
547,63.0,24.33,0.0005
548,44.0,24.66,0.0005
549,46.0,25.04,0.0005
550,34.0,25.3,0.0005
551,60.0,25.74,0.0005
552,165.0,27.29,0.0005
553,86.0,28.03,0.0005
554,148.0,29.41,0.0005
555,69.0,30.02,0.0005
556,56.0,30.44,0.0005
557,92.0,31.26,0.0005
558,80.0,31.97,0.0005
559,29.0,32.13,0.0005
560,83.0,32.87,0.0005
561,124.0,33.99,0.0005
562,158.0,35.45,0.0005
563,79.0,36.12,0.0005
564,87.0,36.88,0.0005
565,70.0,37.45,0.0005
566,57.0,37.92,0.0005
567,47.0,38.26,0.0005
568,145.0,39.62,0.0005
569,58.0,40.1,0.0005
570,42.0,40.42,0.0005
571,58.0,40.91,0.0005
572,60.0,41.37,0.0005
573,75.0,42.01,0.0005
574,40.0,42.3,0.0005
575,80.0,42.99,0.0005
576,63.0,43.51,0.0005
577,47.0,43.85,0.0005
578,71.0,44.45,0.0005
579,40.0,44.76,0.0005
580,78.0,45.43,0.0005
581,32.0,45.64,0.0005
582,49.0,46.03,0.0005
583,64.0,46.56,0.0005
584,46.0,46.89,0.0005
585,50.0,47.3,0.0005
586,46.0,47.63,0.0005
587,59.0,48.11,0.0005
588,36.0,48.37,0.0005
589,50.0,48.75,0.0005
590,62.0,49.26,0.0005
591,34.0,49.5,0.0005
592,54.0,49.94,0.0005
593,41.0,50.25,0.0005
594,83.0,50.97,0.0005
595,74.0,51.59,0.0005
596,78.0,52.26,0.0005
597,66.0,52.83,0.0005
598,39.0,53.1,0.0005
599,52.0,53.52,0.0005
600,50.0,53.88,0.0005
601,119.0,54.97,0.0005
602,66.0,55.52,0.0005
603,65.0,56.05,0.0005
604,69.0,56.6,0.0005
605,71.0,57.21,0.0005
606,79.0,57.9,0.0005
607,217.0,59.97,0.0005
608,88.0,60.73,0.0005
609,98.0,61.62,0.0005
610,215.0,63.65,0.0005
611,92.0,64.44,0.0005
612,208.0,66.35,0.0005
613,236.0,68.59,0.0005
614,253.0,70.97,0.0005
615,121.0,72.04,0.0005
616,94.0,72.87,0.0005
617,156.0,74.34,0.0005
618,127.0,75.49,0.0005
619,198.0,77.36,0.0005
620,127.0,78.52,0.0005
621,254.0,80.94,0.0005
622,212.0,82.92,0.0005
623,212.0,84.95,0.0005
624,258.0,87.43,0.0005
625,151.0,88.84,0.0005
626,399.0,92.73,0.0005
627,271.0,95.34,0.0005
628,259.0,97.78,0.0005
629,220.0,99.86,0.0005
630,242.0,102.16,0.0005
631,286.0,104.54,0.0005
632,208.0,106.32,0.0005
633,203.0,107.57,0.0005
634,416.0,109.94,0.0005
635,302.0,112.76,0.0005
636,293.0,114.24,0.0005
637,213.0,115.98,0.0005
638,247.0,117.09,0.0005
639,281.0,118.75,0.0005
640,229.0,119.45,0.0005
641,214.0,120.39,0.0005
642,269.0,122.35,0.0005
643,318.0,124.45,0.0005
644,215.0,126.01,0.0005
645,225.0,127.39,0.0005
646,299.0,129.94,0.0005
647,290.0,132.21,0.0005
648,255.0,134.32,0.0005
649,356.0,137.42,0.0005
650,323.0,140.31,0.0005
651,167.0,141.38,0.0005
652,500.0,144.73,0.0005
653,390.0,147.77,0.0005
654,239.0,148.68,0.0005
655,440.0,152.39,0.0005
656,395.0,155.78,0.0005
657,410.0,158.96,0.0005
658,283.0,160.99,0.0005
659,289.0,163.59,0.0005
660,466.0,167.42,0.0005
661,253.0,168.71,0.0005
662,361.0,170.74,0.0005
663,406.0,174.01,0.0005
664,269.0,175.83,0.0005
665,373.0,178.86,0.0005
666,262.0,180.91,0.0005
667,283.0,183.27,0.0005
668,347.0,185.29,0.0005
669,290.0,187.61,0.0005
670,355.0,190.74,0.0005
671,323.0,193.39,0.0005
672,274.0,195.53,0.0005
673,297.0,197.75,0.0005
674,483.0,202.18,0.0005
675,444.0,205.82,0.0005
676,268.0,207.87,0.0005
677,407.0,211.47,0.0005
678,376.0,214.52,0.0005
679,255.0,216.67,0.0005
680,259.0,218.48,0.0005
681,307.0,221.23,0.0005
682,319.0,223.93,0.0005
683,334.0,226.63,0.0005
684,350.0,229.67,0.0005
685,312.0,232.29,0.0005
686,479.0,236.62,0.0005
687,441.0,240.44,0.0005
688,293.0,243.01,0.0005
689,467.0,247.18,0.0005
690,252.0,249.08,0.0005
691,232.0,251.06,0.0005
692,228.0,252.8,0.0005
693,313.0,255.52,0.0005
694,500.0,259.69,0.0005
695,282.0,261.77,0.0005
696,423.0,265.22,0.0005
697,374.0,268.3,0.0005
698,244.0,270.35,0.0005
699,264.0,272.47,0.0005
700,226.0,274.23,0.0005
701,342.0,276.46,0.0005
702,245.0,278.25,0.0005
703,285.0,280.45,0.0005
704,298.0,282.74,0.0005
705,282.0,284.85,0.0005
706,267.0,286.73,0.0005
707,418.0,288.74,0.0005
708,271.0,290.57,0.0005
709,301.0,292.6,0.0005
710,257.0,293.02,0.0005
711,304.0,295.14,0.0005
712,369.0,296.75,0.0005
713,244.0,296.83,0.0005
714,257.0,296.87,0.0005
715,290.0,298.56,0.0005
716,292.0,300.54,0.0005
717,243.0,301.41,0.0005
718,352.0,303.66,0.0005
719,263.0,304.31,0.0005
720,233.0,305.37,0.0005
721,251.0,305.34,0.0005
722,271.0,305.93,0.0005
723,225.0,306.06,0.0005
724,303.0,306.51,0.0005
725,222.0,307.22,0.0005
726,307.0,306.3,0.0005
727,374.0,307.33,0.0005
728,263.0,307.37,0.0005
729,211.0,307.28,0.0005
730,286.0,307.72,0.0005
731,253.0,307.39,0.0005
732,240.0,307.71,0.0005
733,274.0,308.42,0.0005
734,229.0,306.55,0.0005
735,249.0,306.02,0.0005
736,227.0,305.36,0.0005
737,246.0,305.69,0.0005
738,200.0,305.22,0.0005
739,231.0,304.72,0.0005
740,221.0,304.64,0.0005
741,250.0,305.0,0.0005
742,273.0,305.04,0.0005
743,274.0,304.6,0.0005
744,253.0,304.98,0.0005
745,255.0,305.28,0.0005
746,236.0,304.65,0.0005
747,203.0,303.78,0.0005
748,271.0,303.94,0.0005
749,221.0,302.59,0.0005
750,247.0,301.83,0.0005
751,220.0,302.36,0.0005
752,229.0,299.65,0.0005
753,214.0,297.89,0.0005
754,279.0,298.29,0.0005
755,228.0,296.17,0.0005
756,250.0,294.72,0.0005
757,265.0,293.27,0.0005
758,214.0,292.58,0.0005
759,296.0,292.65,0.0005
760,205.0,290.04,0.0005
761,258.0,290.09,0.0005
762,213.0,288.61,0.0005
763,219.0,286.74,0.0005
764,259.0,286.64,0.0005
765,202.0,284.93,0.0005
766,220.0,284.51,0.0005
767,226.0,283.94,0.0005
768,210.0,282.57,0.0005
769,220.0,281.87,0.0005
770,212.0,280.44,0.0005
771,277.0,279.98,0.0005
772,219.0,279.43,0.0005
773,243.0,278.89,0.0005
774,246.0,276.52,0.0005
775,209.0,274.17,0.0005
776,235.0,273.84,0.0005
777,226.0,272.03,0.0005
778,232.0,270.59,0.0005
779,300.0,271.04,0.0005
780,251.0,270.96,0.0005
781,272.0,270.61,0.0005
782,219.0,269.61,0.0005
783,266.0,268.93,0.0005
784,256.0,267.99,0.0005
785,258.0,267.45,0.0005
786,264.0,265.3,0.0005
787,232.0,263.21,0.0005
788,253.0,262.81,0.0005
789,476.0,262.9,0.0005
790,305.0,263.43,0.0005
791,224.0,263.35,0.0005
792,260.0,263.67,0.0005
793,275.0,263.29,0.0005
794,400.0,262.29,0.0005
795,255.0,262.02,0.0005
796,223.0,260.02,0.0005
797,207.0,258.35,0.0005
798,239.0,258.3,0.0005
799,224.0,257.9,0.0005
800,228.0,257.92,0.0005
801,265.0,257.15,0.0005
802,249.0,257.19,0.0005
803,240.0,256.74,0.0005
804,228.0,256.04,0.0005
805,231.0,255.53,0.0005
806,207.0,254.93,0.0005
807,487.0,255.62,0.0005
808,223.0,255.14,0.0005
809,222.0,254.35,0.0005
810,242.0,254.2,0.0005
811,269.0,253.85,0.0005
812,228.0,252.44,0.0005
813,318.0,253.18,0.0005
814,249.0,253.1,0.0005
815,231.0,252.51,0.0005
816,257.0,252.16,0.0005
817,247.0,252.2,0.0005
818,222.0,250.9,0.0005
819,273.0,251.0,0.0005
820,195.0,250.62,0.0005
821,214.0,250.25,0.0005
822,212.0,249.66,0.0005
823,219.0,249.6,0.0005
824,214.0,248.71,0.0005
825,223.0,248.72,0.0005
826,220.0,247.85,0.0005
827,222.0,246.33,0.0005
828,234.0,246.04,0.0005
829,249.0,246.42,0.0005
830,232.0,245.88,0.0005
831,234.0,245.69,0.0005
832,248.0,245.77,0.0005
833,344.0,246.47,0.0005
834,255.0,246.73,0.0005
835,210.0,246.34,0.0005
836,235.0,246.42,0.0005
837,262.0,246.58,0.0005
838,235.0,246.93,0.0005
839,246.0,247.08,0.0005
840,215.0,247.02,0.0005
841,256.0,247.08,0.0005
842,223.0,246.58,0.0005
843,213.0,245.97,0.0005
844,320.0,246.64,0.0005
845,210.0,246.19,0.0005
846,199.0,245.82,0.0005
847,238.0,246.17,0.0005
848,220.0,245.66,0.0005
849,231.0,245.76,0.0005
850,202.0,245.31,0.0005
851,205.0,245.16,0.0005
852,229.0,245.16,0.0005
853,266.0,245.68,0.0005
854,277.0,245.66,0.0005
855,245.0,245.83,0.0005
856,245.0,245.78,0.0005
857,222.0,245.35,0.0005
858,280.0,246.01,0.0005
859,238.0,245.43,0.0005
860,274.0,246.12,0.0005
861,222.0,245.76,0.0005
862,234.0,245.97,0.0005
863,247.0,246.25,0.0005
864,500.0,248.66,0.0005
865,332.0,249.96,0.0005
866,224.0,250.0,0.0005
867,227.0,250.01,0.0005
868,227.0,250.18,0.0005
869,239.0,250.37,0.0005
870,287.0,251.12,0.0005
871,247.0,250.82,0.0005
872,206.0,250.69,0.0005
873,208.0,250.34,0.0005
874,318.0,251.06,0.0005
875,277.0,251.74,0.0005
876,218.0,251.57,0.0005
877,243.0,251.74,0.0005
878,223.0,251.65,0.0005
879,236.0,251.01,0.0005
880,328.0,251.78,0.0005
881,305.0,252.11,0.0005
882,332.0,253.24,0.0005
883,234.0,252.92,0.0005
884,323.0,253.59,0.0005
885,334.0,254.35,0.0005
886,403.0,255.74,0.0005
887,273.0,256.15,0.0005
888,271.0,256.33,0.0005
889,335.0,254.92,0.0005
890,500.0,256.87,0.0005
891,397.0,258.6,0.0005
892,261.0,258.61,0.0005
893,303.0,258.89,0.0005
894,412.0,259.01,0.0005
895,395.0,260.41,0.0005
896,325.0,261.43,0.0005
897,247.0,261.83,0.0005
898,397.0,263.41,0.0005
899,327.0,264.44,0.0005
900,409.0,266.25,0.0005
901,411.0,267.71,0.0005
902,469.0,269.91,0.0005
903,413.0,271.64,0.0005
904,328.0,272.64,0.0005
905,267.0,273.0,0.0005
906,252.0,273.45,0.0005
907,263.0,271.21,0.0005
908,271.0,271.69,0.0005
909,457.0,274.04,0.0005
910,377.0,275.39,0.0005
