episode,reward,R100
59,-195.7524235784474,-140.05390645298945
60,-171.2635958117536,-140.57406794230218
61,-308.1513284305035,-143.3212361470268
62,-282.96113263024665,-145.57349254191743
63,-239.12069262885026,-147.0583687337735
64,-79.04206293522967,-145.99561395567127
65,-89.52945354430635,-145.12690379549642
66,-89.65023578321033,-144.2863482195527
67,-400.45160791859917,-148.1097103046131
68,-248.58328393102965,-149.58726285794273
69,-47.17328986942506,-148.1030023798483
70,-112.24686046507551,-147.59077178106583
71,-118.3463462274133,-147.17887846340875
72,-280.0729134431035,-149.0246289492378
73,-83.8583020042915,-148.13193953903308
74,-101.21522154898196,-147.49792983646483
75,-187.64634151158145,-148.03324199213304
76,-253.59574755438442,-149.42222232847848
77,-57.6168551319078,-148.2299448324191
78,-62.07455190182205,-147.12538851279606
79,-40.620402108594945,-145.77722412793275
80,-119.74052608597017,-145.45176540240823
81,-156.3006209716205,-145.58570189091702
82,-133.284800547705,-145.43569089892662
83,-255.82503749329973,-146.76568302656966
84,-56.97793742657053,-145.69678129323634
85,-127.99619262873404,-145.48853907365398
86,-267.3368898245154,-146.9053803614547
87,-282.5676494129998,-148.4647167873345
88,-137.26979768727148,-148.3375017975611
89,-137.3418014401911,-148.21395460253444
90,-552.1751051707206,-152.70241183106984
91,-10.125098925161566,-151.13562817276318
92,-103.14909923278898,-150.61403546689388
93,-78.47328834783931,-149.83832850862447
94,-135.85703099833682,-149.68959130106822
95,-94.66193522661892,-149.11035281607403
96,-59.48971926499583,-148.17680454991697
97,-84.748154016891,-147.52290093617444
98,-182.135196240095,-147.87608762294914
99,-277.7513204104953,-149.18795866120718
100,-70.29577896942129,-148.39903686428931
101,-251.47607864106325,-149.8171676238134
102,-52.63450074095971,-149.55990658696203
103,-63.68050923542229,-149.16649136499453
104,-94.95507140022404,-148.99200624452845
105,-66.71003822880479,-148.35736006142452
106,-70.372388377207,-147.27505589766218
107,-199.4057515452783,-148.50701967776502
108,-133.16872452853792,-146.82055221549504
109,-306.2465001081078,-149.21437967405666
110,-204.9783078145889,-149.43886473683372
111,-163.99586884529842,-150.48798004137242
112,-12.241368227981013,-149.77936885328597
113,-142.77645729903628,-150.54048133995545
114,-162.20591136407603,-150.99915266977285
115,-174.63174157647086,-151.99126370530828
116,-294.53014302854547,-153.46173520843695
117,-101.1757655602649,-153.77669525252466
118,-113.68950283562333,-153.07583939254246
119,-80.34844170952923,-152.2518305620761
120,-27.08165958788942,-151.26796230451757
121,-148.70321489353518,-147.80587779568137
122,-181.6619333176787,-148.529856189852
123,-65.03131909344097,-147.7637870859586
124,-201.44535399065677,-148.72353475550563
125,-21.669829555559843,-147.7046544269455
126,-36.80908575220702,-146.89960098884393
127,-123.66495548140415,-147.2757752804424
128,-167.2285137466029,-147.18212000609066
129,-95.08953569035695,-146.56202429580048
130,-64.98101456580602,-146.18700980775102
131,-48.148848292672895,-145.15383602706456
132,-52.26924086276059,-144.6289372632644
133,-60.25451150964801,-144.0082786510568
134,-21.602645450552913,-142.6113153189779
135,-97.44428390909319,-142.48701802427115
136,-81.83706918355412,-142.51402991993803
137,-133.7325457507606,-140.3827462742498
138,-112.8604801931413,-140.5799466248028
139,-39.81113681403265,-140.08539467410344
140,-102.75504701002264,-139.44534565004932
141,-144.51748122102217,-140.26642807361517
142,-166.7857073027992,-141.15987399163242
143,-52.58484844271098,-140.7169676250098
144,-66.63825406437029,-140.88790634332562
145,-144.04465298443318,-139.7185711947033
146,-70.80302899520551,-136.74625931250773
147,-32.27411675380772,-135.3373009635054
148,-27.930296938034232,-133.7384572724631
149,-93.70348785477448,-133.1796327494072
150,-200.54677390259775,-134.33300314906478
151,-80.49993013384969,-133.788507665055
152,-71.7256421729817,-133.5774778412212
153,-266.982063875285,-135.8512161229938
154,-81.9703477151713,-135.99344813149176
155,-190.33884850473044,-136.70385608509486
156,14.573897819995935,-134.66387934329651
157,-71.6492985247731,-134.4841500406667
158,-88.30660073786643,-131.82508407303814
159,-44.095791012146655,-130.30851774737513
160,-70.81362621228807,-129.30401805138047
161,-165.65581017767067,-127.87906286885215
162,-68.82513784582318,-125.73770292100791
163,-112.17271116891594,-124.46822310640857
164,-57.35229788876022,-124.25132545594388
165,-256.7007338801426,-125.92303825930223
166,-43.7127060246874,-125.463662961717
167,-145.5890436607329,-122.91503731913835
168,-159.8852162430448,-122.0280566422585
169,-71.24834110622496,-122.2688071546265
170,-36.61986074797163,-121.51253715745547
171,-116.66353490853871,-121.49570904426672
172,-90.68711610937405,-119.60185107092943
173,-223.604432100362,-120.99931237189014
174,-99.91150291071408,-120.98627518550745
175,-49.77361388221718,-119.6075479092138
176,-146.25717784182393,-118.53416221208819
177,-112.10290919950566,-119.07902275276417
178,-127.66863895718721,-119.73496362331781
179,-66.7769567133636,-119.99652916936552
180,-232.83959216062453,-121.12751983011205
181,-44.33379729193037,-120.00785159331515
182,-98.46331337137988,-119.6596367215519
183,-104.2690067379029,-118.14407641399794
184,-348.9114644248634,-121.06341168398086
185,-98.52757295588319,-120.76872548725235
186,-80.95400103952674,-118.90489659940248
187,-122.2029889648723,-117.30124999492119
188,-40.19919131617545,-116.33054393121023
189,-92.12181491360076,-115.87834406594435
190,-95.60641209999925,-111.31265713523712
191,-84.35254352339916,-112.05493158121948
192,16.171707840668304,-110.86172351048492
193,-58.90409776551013,-110.66603160466163
194,-191.8478417744903,-111.22593971242316
195,-111.17402200337675,-111.39106058019074
196,-203.70561827099306,-112.83321957025072
197,-193.8531915935249,-113.92426994601705
198,-15.335172201214235,-112.25626970562824
199,-188.25725312286818,-111.36132903275198
200,-25.396251384425895,-110.91233375690203
201,-105.222189364429,-109.44979486413567
202,-34.41938373688596,-109.26764369409494
203,-95.5874467242864,-109.58671306898358
204,-62.62143223156157,-109.26337667729695
205,-12.967261322956318,-108.72594890823848
206,-153.29189767052156,-109.55514400117161
207,-76.38535266290664,-108.32494001234791
208,-29.755902344139542,-107.29081179050392
209,-134.47709969256164,-105.57311778634845
210,-68.5122020165278,-104.20845672836785
211,-107.05058812346654,-103.63900392114952
212,-103.59956388716114,-104.55258587774134
213,-112.80296540567753,-104.25285095880776
214,-86.64662324753397,-103.49725807764231
215,-97.31844420126414,-102.72412510389026
216,-80.98685749752386,-100.58869224858003
217,-141.41676548342335,-100.99110224781163
218,-47.53597478837325,-100.3295669673391
219,-172.47811897026898,-101.25086373994652
220,-4.705802506880275,-101.02710516913643
221,-137.62220187986406,-100.9162950389997
222,-17.28414870600851,-99.272517192883
223,-93.75921169938766,-99.55979611894249
224,-28.0462768335521,-97.82580534737143
225,-37.67035474045838,-97.9858105992204
226,-303.6598531379509,-100.65431827307786
227,-119.39419648759097,-100.61161068313973
228,20.857369260201807,-98.7307518530717
229,-80.09162662342604,-98.58077276240238
230,37.25500264972132,-97.5584125902471
231,-66.0436177733653,-97.73736028505402
232,-50.13214591465244,-97.71598933557294
233,-60.66415889266226,-97.72008580940309
234,-62.04286510775362,-98.1244880059751
235,-37.73302295084673,-97.52737539639264
236,-129.6375048179542,-98.00537975273663
237,-51.24124254532201,-97.18046672068223
238,-94.87587458346908,-97.00062066458551
239,-52.574460087043754,-97.12825389731563
240,-98.11662921719824,-97.08186971938738
241,-15.3884057151446,-95.7905789643286
242,-63.933966977876864,-94.76206156107938
243,3.9087067421287855,-94.197126009231
244,-68.15832173859698,-94.21232668597324
245,22.321187153849635,-92.54866828459042
246,-4.796466131140505,-91.88860265594978
247,-288.79508102894,-94.45381229870111
248,-64.11373102625483,-94.81564663958332
249,13.813494020445205,-93.74047682083112
250,-71.15385124902365,-92.44654759429535
251,-232.67802785040783,-93.96832857146096
252,-9.583864169688695,-93.34691079142802
253,-54.40207363676552,-91.2211108890428
254,-120.9646587809228,-91.61105399970035
255,-217.5216495415905,-91.88288201006894
256,-25.012086339025217,-92.27874185165916
257,-179.95714734729148,-93.36182033988435
258,14.493651992241524,-92.33381781258326
259,-61.65167752905919,-92.50937667775237
260,-144.86083958588256,-93.24984881148832
261,-80.41644189671037,-92.39745512867871
262,-182.6823015568952,-93.53602676578944
263,-108.76754184586028,-93.50197507255889
264,-49.64899904648475,-93.42494208413613
265,-171.19541493941546,-92.56988889472886
266,-337.12880662354655,-95.50404990071746
267,-31.8367411717649,-94.36652687582777
268,0.05233814198581399,-92.76715133197746
269,-63.1892985925155,-92.68656090684037
270,-262.8066025693025,-94.94842832505368
271,-30.379487827967395,-94.08558785424798
272,-37.867567181592435,-93.55739236497014
273,33.45417381822335,-90.98680630578428
274,-26.777181468068434,-90.25546309135784
275,-53.64944665295448,-90.29422141906521
276,-39.04948628845081,-89.22214450353147
277,-20.317040870273757,-88.30428582023916
278,-79.88042328235679,-87.82640366349088
279,-95.71946970436424,-88.11582879340087
280,-44.32723847060953,-86.23070525650071
281,-271.45700061290614,-88.50193728971048
282,-190.55757059851112,-89.4228798619818
283,-34.15754261980048,-88.72176522080078
284,-102.39463206270895,-86.25659689717922
285,22.543760256704573,-85.04588356505333
286,-83.08594745547165,-85.06720302921279
287,-18.035695070744808,-84.02553009027152
288,19.49745758887785,-83.428563601221
289,-85.25562019414782,-83.35990165402643
290,8.750433515863605,-82.31633319786782
291,-38.069536515707604,-81.85350312779092
292,-46.69069195366199,-82.48212712573421
293,-197.23944361742167,-83.86548058425333
294,-46.99075012697395,-82.41690966777816
295,-32.56298520672897,-81.63079929981168
296,-69.57937673665717,-80.28953688446832
297,10.76789411107245,-78.24332602742236
298,24.96833946738259,-77.84029091073639
299,-47.491505118834105,-76.43263343069604
300,-212.41210361602853,-78.30279195301206
301,23.151746803584558,-77.01905259133193
302,-34.64159905949718,-77.02127474455806
303,-62.69438474482625,-76.69234412476344
304,18.750346530593077,-75.8786263371419
305,-79.87829652814347,-76.54773668919377
306,-75.85329662823231,-75.77335067877088
307,-53.9927036469614,-75.54942418861143
308,0.02603410352834601,-75.25160482413474
309,-90.01426301029392,-74.80697645731206
310,-93.80760574715869,-75.05993049461837
311,-44.32933606499989,-74.43271797403371
312,-69.46525929311453,-74.09137492809324
313,26.033526723722645,-72.70301000679925
314,-59.155724072376536,-72.42810101504767
315,-75.47325322550554,-72.20964910529008
316,-89.59017272918298,-72.29568225760667
317,-208.84812893872845,-72.96999589215972
318,-71.52603255907295,-73.20989646986672
319,22.193134413000763,-71.26318393603403
320,-122.05038975339986,-72.43662980849922
321,45.11903853412153,-70.60921740435936
322,-68.50921439454095,-71.12146806124468
323,10.530407658581439,-70.07857186766499
324,-50.14211180334968,-70.29953021736297
325,-178.4207905842428,-71.70703457580082
326,-58.9203406560038,-69.25963945098135
327,-147.70070312560125,-69.54270451736146
328,-0.9046017742225132,-69.76032422770568
329,5.992839229221772,-68.89947956917922
330,6.5476907011800165,-69.20655268866463
331,-65.52784188813877,-69.20139492981235
332,-43.720578360389155,-69.13727925426973
333,-15.967100620539469,-68.69030867154851
334,-260.5445476356035,-70.67532549682701
335,-42.397288697046925,-70.721968154289
336,-87.68858907174676,-70.30247899682693
337,41.55629803152499,-69.37450359105846
338,-251.17443460793322,-70.9374891913031
339,18.49671866529394,-70.22677740377972
340,-197.09206028414573,-71.2165317144492
341,-30.04426660888906,-71.36309032338664
342,-36.62859001694986,-71.09003655377737
343,-12.669687247105145,-71.2558204936697
344,-233.05431270592533,-72.904780403343
345,-47.90138806225464,-73.60700615550404
346,-121.57584308938249,-74.77479992508646
