episode,reward,R100
940,500.0,384.58
941,500.0,386.81
942,500.0,389.29
943,500.0,391.64
944,500.0,394.13
945,500.0,396.5
946,500.0,398.68
947,500.0,400.9
948,500.0,403.11
949,500.0,405.56
950,500.0,407.91
951,500.0,410.33
952,500.0,412.66
953,500.0,415.29
954,500.0,417.72
955,500.0,420.38
956,500.0,422.83
957,500.0,425.12
958,500.0,427.61
959,500.0,430.24
960,500.0,432.79
961,500.0,435.04
962,500.0,437.63
963,500.0,440.26
964,500.0,442.6
965,500.0,444.82
966,500.0,446.76
967,500.0,448.54
968,500.0,450.38
969,500.0,452.52
970,500.0,454.38
971,500.0,456.48
972,500.0,458.44
973,500.0,460.77
974,500.0,462.73
975,500.0,464.55
976,500.0,466.59
977,500.0,468.79
978,500.0,470.89
979,500.0,472.89
980,500.0,474.48
981,500.0,476.18
