episode,reward,R100
469,-50.75472348848377,-43.89814924630699
470,-66.82118590755049,-42.51181687082846
471,-57.16665735785286,-42.7072890716087
472,-73.74827017379917,-43.39439617150158
473,-44.221021175062205,-43.72399548784776
474,-237.84540520975872,-45.39227756176186
475,-57.53728027950698,-45.277267364469665
476,-97.94251672911786,-45.9820776849103
477,-208.51430416546646,-47.85708894212968
478,-54.465865092058785,-47.990631748519306
479,-47.58887814789887,-48.643075527993545
480,-36.578223885924515,-48.33352606345205
481,-34.64567008706952,-47.90434494235319
482,-36.50339308063545,-47.834760373967605
483,-41.1654263748865,-47.844313062233574
484,-57.241666007310386,-48.36020115783597
485,-73.88262763607457,-48.25255082667722
486,-64.1301947141622,-48.74294597049524
487,-7.212265193532772,-48.414029782664045
488,-37.56545030966612,-48.625961606649106
489,-94.29669012378689,-49.142859797748436
490,-31.987682317331625,-48.648188382596025
491,-48.753598089652925,-50.986473966633504
492,-53.10524472520397,-50.874887934261935
493,-35.66137309498427,-53.106986195715955
494,-12.190454740221156,-52.50079917204897
495,-40.65065458999968,-52.27194509582045
496,-3.558882321189789,-51.79516085720901
497,-31.987494857282506,-51.80373022544515
498,-69.50995878264223,-52.04608878043873
499,-15.62835278467908,-51.57933875687577
500,-15.98085180777486,-50.99181651485914
501,-18.091359525082925,-50.18171925515905
502,-11.233633993512832,-49.76380998701328
503,-13.231590088586234,-49.22003810704839
504,-23.311506042829695,-49.11125149267186
505,-63.27393290318638,-49.391416758357515
506,-46.75541125936904,-49.429523509538
507,-20.836267554195018,-49.71608179743759
508,-29.19481973995116,-49.59064740537013
509,-53.724922383191355,-49.73998114752696
510,213.2511030098452,-47.26819450652744
511,-29.57304998153988,-46.78821759508289
512,11.517105426035489,-45.83848100520501
513,-15.088543478579268,-45.94920285915572
514,-38.894514622833604,-46.02597238140376
515,-38.55037789847931,-46.42256117194738
516,-13.299723402766464,-46.60869640774772
517,-40.05694745099694,-47.19185099697881
518,203.8745732100262,-44.96872940184266
519,-23.38201648241089,-44.47957736602968
520,-18.77038924989648,-44.155434972180586
521,173.83604924432285,-41.73670052969494
522,-26.515453332183558,-41.85460895241172
523,148.5807710483514,-40.57925218492582
524,54.56522650228371,-39.66341771179979
525,-33.38455480475524,-39.99854861192176
526,9.273639851838258,-39.64649632402034
527,183.9353359754183,-37.609818505485165
528,250.20014353477853,-34.711784510198115
529,-96.95287646353924,-35.290391726678706
530,-61.05391142442959,-35.573801891011406
531,-65.88834183009548,-35.50418576008647
532,-56.17680318444783,-35.98283330034443
533,-61.05845252139041,-36.07725173878827
534,-1.0580719556096199,-35.560633632613154
535,-12.023839469625065,-35.29266685599299
536,-3.212319759280538,-34.943814765913196
537,-38.92291206922813,-35.210793488808555
538,-6.329594994911718,-34.70445339712784
539,-81.37466048915581,-35.28639815241294
540,-38.9764164970376,-35.00628010771915
541,-315.6678351035514,-38.14629843175535
542,-62.00479008781253,-38.45544019130684
543,-26.751802998074297,-38.120479605941526
544,-70.01570911892043,-38.04202602194426
545,-11.369913171126385,-37.58470189341068
546,-35.794910119628526,-37.3440403217559
547,-57.25054090341216,-37.462249184825474
548,-10.567687564055326,-36.900258267540224
549,-17.23692663009813,-37.275736070238786
550,4.594598499063599,-36.731102914794725
551,26.017113744883314,-36.33440811110559
552,-36.159601205489295,-36.48173011553871
553,176.56018567855085,-34.611758491517755
554,-6.610029399734974,-33.523504388735276
555,138.45695255717968,-31.574287230555807
556,-75.15641865888489,-31.495546517140383
557,149.20075216923001,-27.990378710443675
558,189.853600721183,-25.057667544447064
559,130.99494025043649,-23.461217913175034
560,-27.899442878962876,-21.087484482212048
561,229.40556969800843,-18.351883980648623
562,-22.012257291223918,-18.013523064393453
563,-30.136197366318015,-17.650612034765267
564,206.90919521835298,-14.428797334960182
565,-55.343429752627024,-14.171596686455723
566,-23.67937290832703,-13.691835150137202
567,152.97565165831315,-11.654288377898933
568,-30.494376595870897,-11.791882118596812
569,44.87601087645061,-10.835574774947467
570,200.24356504501574,-8.164927265421806
571,191.1498326753887,-5.681762365089389
572,-34.44269196761539,-5.288706583027551
573,184.8448305857824,-2.998048065419105
574,202.66583301456376,1.4070643168241197
575,-49.029637596328556,1.4921407436559035
576,-12.893831874459016,2.342627592202492
577,186.17406478305986,6.289511281687755
578,51.690271662834895,7.351072649236693
579,-67.58599996808977,7.151101431034784
580,-73.85009415422925,6.778382728351736
581,193.99410508596407,9.064780480082073
